gamma_s,gamma_h,alpha,sensitivity,ppv,fmeasure
4.5,5,0.233,0.507246377,0.573770492,0.538461538
4.5,5,0.266,0.507246377,0.573770492,0.538461538
4.5,5,0.4,0.507246377,0.573770492,0.538461538
4.5,5,0.35,0.507246377,0.573770492,0.538461538
4.5,5,0.45,0.507246377,0.573770492,0.538461538
4.5,5,0.5,0.507246377,0.573770492,0.538461538
4.5,5,0.6,0.507246377,0.573770492,0.538461538
5,5,0.2,0.507246377,0.573770492,0.538461538
5,5,0.233,0.507246377,0.573770492,0.538461538
5,5,0.266,0.507246377,0.573770492,0.538461538
5,5,0.3,0.507246377,0.573770492,0.538461538
5,5,0.35,0.507246377,0.573770492,0.538461538
5,5,0.4,0.507246377,0.573770492,0.538461538
5,5,0.45,0.507246377,0.573770492,0.538461538
5,5,0.5,0.507246377,0.573770492,0.538461538
5,5,0.6,0.507246377,0.573770492,0.538461538
6,5,0.2,0.507246377,0.573770492,0.538461538
6,5,0.166,0.507246377,0.573770492,0.538461538
6,5,0.233,0.507246377,0.573770492,0.538461538
6,5,0.4,0.507246377,0.573770492,0.538461538
6,5,0.3,0.507246377,0.573770492,0.538461538
6,5,0.35,0.507246377,0.573770492,0.538461538
6,5,0.266,0.507246377,0.573770492,0.538461538
6,5,0.5,0.507246377,0.573770492,0.538461538
6,5,0.45,0.507246377,0.573770492,0.538461538
7,5,0.133,0.507246377,0.573770492,0.538461538
7,5,0.166,0.507246377,0.573770492,0.538461538
7,5,0.2,0.507246377,0.573770492,0.538461538
7,5,0.35,0.507246377,0.573770492,0.538461538
7,5,0.266,0.507246377,0.573770492,0.538461538
7,5,0.233,0.507246377,0.573770492,0.538461538
7,5,0.3,0.507246377,0.573770492,0.538461538
7,5,0.45,0.507246377,0.573770492,0.538461538
7,5,0.4,0.507246377,0.573770492,0.538461538
8,5,0.166,0.507246377,0.573770492,0.538461538
8,5,0.133,0.507246377,0.573770492,0.538461538
8,5,0.2,0.507246377,0.573770492,0.538461538
8,5,0.266,0.507246377,0.573770492,0.538461538
8,5,0.233,0.507246377,0.573770492,0.538461538
8,5,0.3,0.507246377,0.573770492,0.538461538
8,5,0.4,0.507246377,0.573770492,0.538461538
8,5,0.35,0.507246377,0.573770492,0.538461538
10,4.5,0.166,0.507246377,0.573770492,0.538461538
10,4.5,0.133,0.507246377,0.573770492,0.538461538
10,4.5,0.2,0.507246377,0.573770492,0.538461538
10,4.5,0.233,0.507246377,0.573770492,0.538461538
10,4.5,0.266,0.507246377,0.573770492,0.538461538
10,4.5,0.35,0.507246377,0.573770492,0.538461538
10,4.5,0.3,0.507246377,0.573770492,0.538461538
10,6,0.133,0.52173913,0.553846154,0.537313433
10,6,0.1,0.52173913,0.553846154,0.537313433
10,6,0.166,0.52173913,0.553846154,0.537313433
10,6,0.2,0.52173913,0.553846154,0.537313433
10,6,0.233,0.52173913,0.553846154,0.537313433
10,6,0.266,0.52173913,0.553846154,0.537313433
10,6,0.3,0.52173913,0.553846154,0.537313433
10,6,0.45,0.52173913,0.553846154,0.537313433
10,6,0.4,0.52173913,0.553846154,0.537313433
10,6,0.35,0.52173913,0.553846154,0.537313433
10,6,0.5,0.52173913,0.553846154,0.537313433
2,10,0.1,0.536231884,0.536231884,0.536231884
2,10,0.133,0.536231884,0.536231884,0.536231884
2,10,0.166,0.536231884,0.536231884,0.536231884
2,15,0.075,0.536231884,0.536231884,0.536231884
2,20,0.05,0.536231884,0.536231884,0.536231884
2.5,10,0.1,0.536231884,0.536231884,0.536231884
2.5,10,0.133,0.536231884,0.536231884,0.536231884
2.5,15,0.075,0.536231884,0.536231884,0.536231884
2.5,20,0.05,0.536231884,0.536231884,0.536231884
3,10,0.075,0.536231884,0.536231884,0.536231884
3,10,0.1,0.536231884,0.536231884,0.536231884
3,10,0.133,0.536231884,0.536231884,0.536231884
3,15,0.05,0.536231884,0.536231884,0.536231884
3,20,0.04,0.536231884,0.536231884,0.536231884
3,20,0.05,0.536231884,0.536231884,0.536231884
3.5,10,0.1,0.536231884,0.536231884,0.536231884
3.5,10,0.075,0.536231884,0.536231884,0.536231884
3.5,15,0.05,0.536231884,0.536231884,0.536231884
3.5,20,0.04,0.536231884,0.536231884,0.536231884
4,10,0.075,0.536231884,0.536231884,0.536231884
4,10,0.1,0.536231884,0.536231884,0.536231884
4,15,0.04,0.536231884,0.536231884,0.536231884
4,15,0.05,0.536231884,0.536231884,0.536231884
4,20,0.04,0.536231884,0.536231884,0.536231884
4.5,10,0.075,0.536231884,0.536231884,0.536231884
4.5,10,0.1,0.536231884,0.536231884,0.536231884
4.5,15,0.05,0.536231884,0.536231884,0.536231884
4.5,15,0.04,0.536231884,0.536231884,0.536231884
5,10,0.05,0.536231884,0.536231884,0.536231884
5,10,0.075,0.536231884,0.536231884,0.536231884
5,15,0.04,0.536231884,0.536231884,0.536231884
6,10,0.04,0.536231884,0.536231884,0.536231884
6,10,0.05,0.536231884,0.536231884,0.536231884
6,10,0.075,0.536231884,0.536231884,0.536231884
6,15,0.04,0.536231884,0.536231884,0.536231884
7,10,0.04,0.536231884,0.536231884,0.536231884
7,10,0.05,0.536231884,0.536231884,0.536231884
7,20,0.02,0.536231884,0.536231884,0.536231884
8,10,0.04,0.536231884,0.536231884,0.536231884
8,10,0.05,0.536231884,0.536231884,0.536231884
8,20,0.02,0.536231884,0.536231884,0.536231884
15,6,0.075,0.536231884,0.536231884,0.536231884
15,6,0.1,0.536231884,0.536231884,0.536231884
15,6,0.133,0.536231884,0.536231884,0.536231884
15,6,0.166,0.536231884,0.536231884,0.536231884
15,6,0.2,0.536231884,0.536231884,0.536231884
15,6,0.233,0.536231884,0.536231884,0.536231884
15,6,0.266,0.536231884,0.536231884,0.536231884
15,6,0.3,0.536231884,0.536231884,0.536231884
15,6,0.35,0.536231884,0.536231884,0.536231884
20,4,0.075,0.536231884,0.536231884,0.536231884
20,4,0.1,0.536231884,0.536231884,0.536231884
20,4,0.133,0.536231884,0.536231884,0.536231884
20,4,0.166,0.536231884,0.536231884,0.536231884
20,4,0.2,0.536231884,0.536231884,0.536231884
20,4,0.233,0.536231884,0.536231884,0.536231884
20,4,0.3,0.536231884,0.536231884,0.536231884
20,4,0.266,0.536231884,0.536231884,0.536231884
20,4,0.35,0.536231884,0.536231884,0.536231884
20,4,0.4,0.536231884,0.536231884,0.536231884
20,4,0.45,0.536231884,0.536231884,0.536231884
20,4,0.5,0.536231884,0.536231884,0.536231884
20,4,0.6,0.536231884,0.536231884,0.536231884
20,4,0.75,0.536231884,0.536231884,0.536231884
20,4,1,0.536231884,0.536231884,0.536231884
20,4,2,0.536231884,0.536231884,0.536231884
20,4,5,0.536231884,0.536231884,0.536231884
1,3,0.5,0.449275362,0.659574468,0.534482759
1,3,0.4,0.449275362,0.659574468,0.534482759
1,3,0.6,0.449275362,0.659574468,0.534482759
1,3,0.45,0.449275362,0.659574468,0.534482759
1,3,0.75,0.449275362,0.659574468,0.534482759
1,3,1,0.449275362,0.659574468,0.534482759
1.5,6,0.166,0.507246377,0.564516129,0.534351145
1.5,6,0.2,0.507246377,0.564516129,0.534351145
1.5,6,0.233,0.507246377,0.564516129,0.534351145
1.5,6,0.266,0.507246377,0.564516129,0.534351145
1.5,6,0.3,0.507246377,0.564516129,0.534351145
1.5,6,0.35,0.507246377,0.564516129,0.534351145
1,10,0.133,0.52173913,0.545454545,0.533333333
1,10,0.1,0.52173913,0.545454545,0.533333333
1,15,0.075,0.52173913,0.545454545,0.533333333
1,20,0.05,0.52173913,0.545454545,0.533333333
15,4.5,0.075,0.52173913,0.545454545,0.533333333
15,4.5,0.133,0.52173913,0.545454545,0.533333333
15,4.5,0.1,0.52173913,0.545454545,0.533333333
15,4.5,0.233,0.52173913,0.545454545,0.533333333
15,4.5,0.2,0.52173913,0.545454545,0.533333333
15,4.5,0.166,0.52173913,0.545454545,0.533333333
15,4.5,0.266,0.52173913,0.545454545,0.533333333
2,15,0.1,0.536231884,0.528571429,0.532374101
2,20,0.075,0.536231884,0.528571429,0.532374101
2.5,15,0.1,0.536231884,0.528571429,0.532374101
3,15,0.075,0.536231884,0.528571429,0.532374101
3.5,15,0.075,0.536231884,0.528571429,0.532374101
3.5,20,0.05,0.536231884,0.528571429,0.532374101
4,15,0.075,0.536231884,0.528571429,0.532374101
4.5,20,0.04,0.536231884,0.528571429,0.532374101
5,15,0.05,0.536231884,0.528571429,0.532374101
6,15,0.05,0.536231884,0.528571429,0.532374101
7,15,0.04,0.536231884,0.528571429,0.532374101
8,15,0.04,0.536231884,0.528571429,0.532374101
1,2,0.6,0.420289855,0.725,0.532110092
1,2,0.75,0.420289855,0.725,0.532110092
2,5,0.4,0.492753623,0.576271186,0.53125
2,5,0.35,0.492753623,0.576271186,0.53125
2,5,0.45,0.492753623,0.576271186,0.53125
2,5,0.75,0.492753623,0.576271186,0.53125
2,5,1,0.492753623,0.576271186,0.53125
2,5,0.5,0.492753623,0.576271186,0.53125
2,5,0.6,0.492753623,0.576271186,0.53125
2.5,4.5,0.35,0.492753623,0.576271186,0.53125
2.5,4.5,0.4,0.492753623,0.576271186,0.53125
2.5,4.5,0.45,0.492753623,0.576271186,0.53125
2.5,4.5,0.5,0.492753623,0.576271186,0.53125
2.5,4.5,0.6,0.492753623,0.576271186,0.53125
2.5,4.5,0.75,0.492753623,0.576271186,0.53125
2.5,4.5,1,0.492753623,0.576271186,0.53125
3,4.5,0.3,0.492753623,0.576271186,0.53125
3,4.5,0.35,0.492753623,0.576271186,0.53125
3,4.5,0.4,0.492753623,0.576271186,0.53125
3,4.5,0.5,0.492753623,0.576271186,0.53125
3,4.5,0.45,0.492753623,0.576271186,0.53125
3,4.5,0.6,0.492753623,0.576271186,0.53125
3,4.5,0.75,0.492753623,0.576271186,0.53125
3,4.5,1,0.492753623,0.576271186,0.53125
3.5,4.5,0.266,0.492753623,0.576271186,0.53125
3.5,4.5,0.35,0.492753623,0.576271186,0.53125
3.5,4.5,0.4,0.492753623,0.576271186,0.53125
3.5,4.5,0.3,0.492753623,0.576271186,0.53125
3.5,4.5,0.45,0.492753623,0.576271186,0.53125
3.5,4.5,0.6,0.492753623,0.576271186,0.53125
3.5,4.5,0.75,0.492753623,0.576271186,0.53125
3.5,4.5,0.5,0.492753623,0.576271186,0.53125
4,4.5,0.233,0.492753623,0.576271186,0.53125
4,4.5,0.45,0.492753623,0.576271186,0.53125
4,4.5,0.4,0.492753623,0.576271186,0.53125
4,4.5,0.35,0.492753623,0.576271186,0.53125
4,4.5,0.6,0.492753623,0.576271186,0.53125
4,4.5,0.5,0.492753623,0.576271186,0.53125
4,4.5,0.3,0.492753623,0.576271186,0.53125
4,4.5,0.266,0.492753623,0.576271186,0.53125
4,4.5,0.75,0.492753623,0.576271186,0.53125
4.5,4.5,0.4,0.492753623,0.576271186,0.53125
4.5,4.5,0.266,0.492753623,0.576271186,0.53125
4.5,4.5,0.3,0.492753623,0.576271186,0.53125
4.5,4.5,0.35,0.492753623,0.576271186,0.53125
4.5,4.5,0.233,0.492753623,0.576271186,0.53125
4.5,4.5,0.45,0.492753623,0.576271186,0.53125
4.5,4.5,0.5,0.492753623,0.576271186,0.53125
4.5,4.5,0.75,0.492753623,0.576271186,0.53125
4.5,4.5,0.6,0.492753623,0.576271186,0.53125
5,4.5,0.233,0.492753623,0.576271186,0.53125
5,4.5,0.2,0.492753623,0.576271186,0.53125
5,4.5,0.266,0.492753623,0.576271186,0.53125
5,4.5,0.3,0.492753623,0.576271186,0.53125
5,4.5,0.45,0.492753623,0.576271186,0.53125
5,4.5,0.6,0.492753623,0.576271186,0.53125
5,4.5,0.5,0.492753623,0.576271186,0.53125
5,4.5,0.4,0.492753623,0.576271186,0.53125
5,4.5,0.35,0.492753623,0.576271186,0.53125
6,4.5,0.166,0.492753623,0.576271186,0.53125
6,4.5,0.2,0.492753623,0.576271186,0.53125
6,4.5,0.233,0.492753623,0.576271186,0.53125
6,4.5,0.266,0.492753623,0.576271186,0.53125
6,4.5,0.35,0.492753623,0.576271186,0.53125
6,4.5,0.3,0.492753623,0.576271186,0.53125
6,4.5,0.45,0.492753623,0.576271186,0.53125
6,4.5,0.4,0.492753623,0.576271186,0.53125
6,4.5,0.5,0.492753623,0.576271186,0.53125
6,4.5,0.6,0.492753623,0.576271186,0.53125
7,4.5,0.2,0.492753623,0.576271186,0.53125
7,4.5,0.166,0.492753623,0.576271186,0.53125
7,4.5,0.233,0.492753623,0.576271186,0.53125
7,4.5,0.3,0.492753623,0.576271186,0.53125
7,4.5,0.266,0.492753623,0.576271186,0.53125
7,4.5,0.35,0.492753623,0.576271186,0.53125
7,4.5,0.45,0.492753623,0.576271186,0.53125
7,4.5,0.4,0.492753623,0.576271186,0.53125
7,4.5,0.5,0.492753623,0.576271186,0.53125
8,4.5,0.133,0.492753623,0.576271186,0.53125
8,4.5,0.166,0.492753623,0.576271186,0.53125
8,4.5,0.2,0.492753623,0.576271186,0.53125
8,4.5,0.233,0.492753623,0.576271186,0.53125
8,4.5,0.3,0.492753623,0.576271186,0.53125
8,4.5,0.35,0.492753623,0.576271186,0.53125
8,4.5,0.266,0.492753623,0.576271186,0.53125
8,4.5,0.45,0.492753623,0.576271186,0.53125
8,4.5,0.4,0.492753623,0.576271186,0.53125
1.5,3,0.75,0.449275362,0.645833333,0.52991453
1.5,3,5,0.449275362,0.645833333,0.52991453
1.5,3,1,0.449275362,0.645833333,0.52991453
1.5,3,2,0.449275362,0.645833333,0.52991453
15,7,0.075,0.536231884,0.521126761,0.528571429
15,7,0.05,0.536231884,0.521126761,0.528571429
15,7,0.1,0.536231884,0.521126761,0.528571429
15,7,0.133,0.536231884,0.521126761,0.528571429
15,7,0.166,0.536231884,0.521126761,0.528571429
15,7,0.2,0.536231884,0.521126761,0.528571429
15,7,0.233,0.536231884,0.521126761,0.528571429
15,7,0.35,0.536231884,0.521126761,0.528571429
15,7,0.45,0.536231884,0.521126761,0.528571429
15,7,0.4,0.536231884,0.521126761,0.528571429
15,7,0.3,0.536231884,0.521126761,0.528571429
15,7,0.266,0.536231884,0.521126761,0.528571429
15,7,0.6,0.536231884,0.521126761,0.528571429
15,7,0.5,0.536231884,0.521126761,0.528571429
15,7,0.75,0.536231884,0.521126761,0.528571429
15,7,2,0.536231884,0.521126761,0.528571429
15,7,1,0.536231884,0.521126761,0.528571429
15,7,5,0.536231884,0.521126761,0.528571429
15,8,0.05,0.536231884,0.521126761,0.528571429
15,8,0.075,0.536231884,0.521126761,0.528571429
15,8,0.1,0.536231884,0.521126761,0.528571429
15,8,0.133,0.536231884,0.521126761,0.528571429
15,8,0.2,0.536231884,0.521126761,0.528571429
15,8,0.166,0.536231884,0.521126761,0.528571429
15,8,0.266,0.536231884,0.521126761,0.528571429
15,8,0.233,0.536231884,0.521126761,0.528571429
15,8,0.3,0.536231884,0.521126761,0.528571429
15,8,0.35,0.536231884,0.521126761,0.528571429
15,8,0.4,0.536231884,0.521126761,0.528571429
15,8,0.6,0.536231884,0.521126761,0.528571429
15,8,0.45,0.536231884,0.521126761,0.528571429
15,8,0.5,0.536231884,0.521126761,0.528571429
15,8,0.75,0.536231884,0.521126761,0.528571429
15,8,1,0.536231884,0.521126761,0.528571429
15,8,2,0.536231884,0.521126761,0.528571429
0.5,3.5,0.01,0.405797101,0.756756757,0.528301887
0.5,3.5,0.04,0.405797101,0.756756757,0.528301887
0.5,3.5,0.02,0.405797101,0.756756757,0.528301887
0.5,3.5,0.05,0.405797101,0.756756757,0.528301887
0.5,3.5,0.075,0.405797101,0.756756757,0.528301887
0.5,3.5,0.166,0.405797101,0.756756757,0.528301887
0.5,3.5,0.133,0.405797101,0.756756757,0.528301887
0.5,3.5,0.1,0.405797101,0.756756757,0.528301887
2.5,6,0.266,0.507246377,0.546875,0.526315789
2.5,6,0.4,0.507246377,0.546875,0.526315789
2.5,6,0.3,0.507246377,0.546875,0.526315789
2.5,6,0.35,0.507246377,0.546875,0.526315789
2.5,6,0.45,0.507246377,0.546875,0.526315789
2.5,6,0.5,0.507246377,0.546875,0.526315789
2.5,6,0.6,0.507246377,0.546875,0.526315789
2.5,6,0.75,0.507246377,0.546875,0.526315789
2.5,6,1,0.507246377,0.546875,0.526315789
3,6,0.233,0.507246377,0.546875,0.526315789
3,6,0.266,0.507246377,0.546875,0.526315789
3,6,0.3,0.507246377,0.546875,0.526315789
3,6,0.4,0.507246377,0.546875,0.526315789
3,6,0.35,0.507246377,0.546875,0.526315789
3,6,0.45,0.507246377,0.546875,0.526315789
3,6,0.5,0.507246377,0.546875,0.526315789
3,6,0.6,0.507246377,0.546875,0.526315789
3,6,0.75,0.507246377,0.546875,0.526315789
3,6,1,0.507246377,0.546875,0.526315789
3.5,6,0.2,0.507246377,0.546875,0.526315789
3.5,6,0.233,0.507246377,0.546875,0.526315789
3.5,6,0.266,0.507246377,0.546875,0.526315789
3.5,6,0.3,0.507246377,0.546875,0.526315789
3.5,6,0.35,0.507246377,0.546875,0.526315789
3.5,6,0.4,0.507246377,0.546875,0.526315789
3.5,6,0.45,0.507246377,0.546875,0.526315789
3.5,6,0.6,0.507246377,0.546875,0.526315789
3.5,6,0.5,0.507246377,0.546875,0.526315789
3.5,6,0.75,0.507246377,0.546875,0.526315789
3.5,6,1,0.507246377,0.546875,0.526315789
4,6,0.233,0.507246377,0.546875,0.526315789
4,6,0.266,0.507246377,0.546875,0.526315789
4,6,0.2,0.507246377,0.546875,0.526315789
4,6,0.6,0.507246377,0.546875,0.526315789
4,6,0.4,0.507246377,0.546875,0.526315789
4,6,0.35,0.507246377,0.546875,0.526315789
4,6,0.45,0.507246377,0.546875,0.526315789
4,6,0.5,0.507246377,0.546875,0.526315789
4,6,0.3,0.507246377,0.546875,0.526315789
4,6,0.75,0.507246377,0.546875,0.526315789
4,6,1,0.507246377,0.546875,0.526315789
4.5,6,0.2,0.507246377,0.546875,0.526315789
4.5,6,0.166,0.507246377,0.546875,0.526315789
4.5,6,0.266,0.507246377,0.546875,0.526315789
4.5,6,0.3,0.507246377,0.546875,0.526315789
4.5,6,0.233,0.507246377,0.546875,0.526315789
4.5,6,0.35,0.507246377,0.546875,0.526315789
4.5,6,0.45,0.507246377,0.546875,0.526315789
4.5,6,0.5,0.507246377,0.546875,0.526315789
4.5,6,0.6,0.507246377,0.546875,0.526315789
4.5,6,0.4,0.507246377,0.546875,0.526315789
4.5,6,1,0.507246377,0.546875,0.526315789
4.5,6,0.75,0.507246377,0.546875,0.526315789
5,6,0.2,0.507246377,0.546875,0.526315789
5,6,0.166,0.507246377,0.546875,0.526315789
5,6,0.266,0.507246377,0.546875,0.526315789
5,6,0.233,0.507246377,0.546875,0.526315789
5,6,0.45,0.507246377,0.546875,0.526315789
5,6,0.4,0.507246377,0.546875,0.526315789
5,6,0.3,0.507246377,0.546875,0.526315789
5,6,0.6,0.507246377,0.546875,0.526315789
5,6,0.5,0.507246377,0.546875,0.526315789
5,6,0.35,0.507246377,0.546875,0.526315789
5,6,0.75,0.507246377,0.546875,0.526315789
5,6,1,0.507246377,0.546875,0.526315789
6,6,0.133,0.507246377,0.546875,0.526315789
6,6,0.2,0.507246377,0.546875,0.526315789
6,6,0.166,0.507246377,0.546875,0.526315789
6,6,0.35,0.507246377,0.546875,0.526315789
6,6,0.4,0.507246377,0.546875,0.526315789
6,6,0.3,0.507246377,0.546875,0.526315789
6,6,0.266,0.507246377,0.546875,0.526315789
6,6,0.233,0.507246377,0.546875,0.526315789
6,6,0.45,0.507246377,0.546875,0.526315789
6,6,0.6,0.507246377,0.546875,0.526315789
6,6,0.5,0.507246377,0.546875,0.526315789
6,6,0.75,0.507246377,0.546875,0.526315789
7,6,0.133,0.507246377,0.546875,0.526315789
7,6,0.166,0.507246377,0.546875,0.526315789
7,6,0.2,0.507246377,0.546875,0.526315789
7,6,0.233,0.507246377,0.546875,0.526315789
7,6,0.3,0.507246377,0.546875,0.526315789
7,6,0.266,0.507246377,0.546875,0.526315789
7,6,0.4,0.507246377,0.546875,0.526315789
7,6,0.35,0.507246377,0.546875,0.526315789
7,6,0.45,0.507246377,0.546875,0.526315789
7,6,0.5,0.507246377,0.546875,0.526315789
7,6,0.75,0.507246377,0.546875,0.526315789
7,6,0.6,0.507246377,0.546875,0.526315789
8,6,0.1,0.507246377,0.546875,0.526315789
8,6,0.133,0.507246377,0.546875,0.526315789
8,6,0.166,0.507246377,0.546875,0.526315789
8,6,0.2,0.507246377,0.546875,0.526315789
8,6,0.3,0.507246377,0.546875,0.526315789
8,6,0.266,0.507246377,0.546875,0.526315789
8,6,0.233,0.507246377,0.546875,0.526315789
8,6,0.4,0.507246377,0.546875,0.526315789
8,6,0.35,0.507246377,0.546875,0.526315789
8,6,0.45,0.507246377,0.546875,0.526315789
8,6,0.5,0.507246377,0.546875,0.526315789
8,6,0.6,0.507246377,0.546875,0.526315789
1,3.5,0.35,0.449275362,0.632653061,0.525423729
1,3.5,0.4,0.449275362,0.632653061,0.525423729
1,3.5,0.45,0.449275362,0.632653061,0.525423729
1,3.5,0.5,0.449275362,0.632653061,0.525423729
1,3.5,0.6,0.449275362,0.632653061,0.525423729
1,3.5,0.75,0.449275362,0.632653061,0.525423729
15,10,0.04,0.536231884,0.513888889,0.524822695
20,5,0.05,0.536231884,0.513888889,0.524822695
20,5,0.1,0.536231884,0.513888889,0.524822695
20,5,0.133,0.536231884,0.513888889,0.524822695
20,5,0.166,0.536231884,0.513888889,0.524822695
20,5,0.075,0.536231884,0.513888889,0.524822695
0.5,2.5,0.05,0.391304348,0.794117647,0.524271845
0.5,2.5,0.04,0.391304348,0.794117647,0.524271845
0.5,2.5,0.02,0.391304348,0.794117647,0.524271845
0.5,2.5,0.01,0.391304348,0.794117647,0.524271845
0.5,2.5,0.1,0.391304348,0.794117647,0.524271845
0.5,2.5,0.133,0.391304348,0.794117647,0.524271845
0.5,2.5,0.166,0.391304348,0.794117647,0.524271845
0.5,2.5,0.075,0.391304348,0.794117647,0.524271845
0.5,2.5,0.2,0.391304348,0.794117647,0.524271845
0.5,2.5,0.233,0.391304348,0.794117647,0.524271845
0.5,2.5,0.266,0.391304348,0.794117647,0.524271845
0.5,2.5,0.35,0.391304348,0.794117647,0.524271845
0.5,2.5,0.3,0.391304348,0.794117647,0.524271845
0.5,3,0.01,0.391304348,0.794117647,0.524271845
0.5,3,0.02,0.391304348,0.794117647,0.524271845
0.5,3,0.04,0.391304348,0.794117647,0.524271845
0.5,3,0.05,0.391304348,0.794117647,0.524271845
0.5,3,0.1,0.391304348,0.794117647,0.524271845
0.5,3,0.2,0.391304348,0.794117647,0.524271845
0.5,3,0.133,0.391304348,0.794117647,0.524271845
0.5,3,0.166,0.391304348,0.794117647,0.524271845
0.5,3,0.075,0.391304348,0.794117647,0.524271845
2,4.5,0.4,0.47826087,0.578947368,0.523809524
2,4.5,0.45,0.47826087,0.578947368,0.523809524
2,4.5,0.5,0.47826087,0.578947368,0.523809524
2,4.5,0.6,0.47826087,0.578947368,0.523809524
2,4.5,1,0.47826087,0.578947368,0.523809524
2,4.5,0.75,0.47826087,0.578947368,0.523809524
0.5,3.5,0.2,0.405797101,0.736842105,0.523364486
0.5,3.5,0.233,0.405797101,0.736842105,0.523364486
0.5,3.5,0.266,0.405797101,0.736842105,0.523364486
10,7,0.075,0.52173913,0.52173913,0.52173913
10,7,0.133,0.52173913,0.52173913,0.52173913
10,7,0.1,0.52173913,0.52173913,0.52173913
10,7,0.166,0.52173913,0.52173913,0.52173913
10,7,0.233,0.52173913,0.52173913,0.52173913
10,7,0.2,0.52173913,0.52173913,0.52173913
10,7,0.3,0.52173913,0.52173913,0.52173913
10,7,0.266,0.52173913,0.52173913,0.52173913
10,7,0.45,0.52173913,0.52173913,0.52173913
10,7,0.35,0.52173913,0.52173913,0.52173913
10,7,0.4,0.52173913,0.52173913,0.52173913
10,7,0.5,0.52173913,0.52173913,0.52173913
10,7,0.6,0.52173913,0.52173913,0.52173913
10,7,0.75,0.52173913,0.52173913,0.52173913
10,7,1,0.52173913,0.52173913,0.52173913
10,7,2,0.52173913,0.52173913,0.52173913
10,7,5,0.52173913,0.52173913,0.52173913
10,8,0.075,0.52173913,0.52173913,0.52173913
10,8,0.133,0.52173913,0.52173913,0.52173913
10,8,0.1,0.52173913,0.52173913,0.52173913
10,8,0.166,0.52173913,0.52173913,0.52173913
10,8,0.2,0.52173913,0.52173913,0.52173913
10,8,0.233,0.52173913,0.52173913,0.52173913
10,8,0.266,0.52173913,0.52173913,0.52173913
10,8,0.3,0.52173913,0.52173913,0.52173913
10,8,0.35,0.52173913,0.52173913,0.52173913
10,8,0.4,0.52173913,0.52173913,0.52173913
10,8,0.5,0.52173913,0.52173913,0.52173913
10,8,0.45,0.52173913,0.52173913,0.52173913
10,8,0.6,0.52173913,0.52173913,0.52173913
10,8,0.75,0.52173913,0.52173913,0.52173913
10,8,1,0.52173913,0.52173913,0.52173913
10,8,2,0.52173913,0.52173913,0.52173913
20,6,0.075,0.536231884,0.506849315,0.521126761
20,6,0.1,0.536231884,0.506849315,0.521126761
20,6,0.133,0.536231884,0.506849315,0.521126761
20,6,0.05,0.536231884,0.506849315,0.521126761
20,6,0.166,0.536231884,0.506849315,0.521126761
